"","Date","Time","Day","Station","Code","Min Delay","Min Gap","Bound","Line","Vehicle","OID_","line","line_1","POINT_X","POINT_Y","CODE.DESCRIPTION"
"4699",2024-03-10,"12:19","Sunday","Spadina","SUDP",0,0,"W","BD",5269,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Disorderly Patron"
"4700",2024-03-10,"12:21","Sunday","Finch","PUMEL",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Escalator/Elevator Incident"
"4701",2024-03-10,"12:29","Sunday","Dundas","SUDP",0,0,"S","YU",5981,52,"Yonge-University",1,-79.381123655,43.656277584,"Disorderly Patron"
"4702",2024-03-10,"12:42","Sunday","Spadina","SUDP",0,0,"S","YU",5451,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Disorderly Patron"
"4703",2024-03-10,"12:45","Sunday","Union","MUIS",0,0,NA,"YU",0,49,"Yonge-University",1,-79.380694393,43.64566489,"Injured or ill Customer (In Station) - Transported"
"4704",2024-03-10,"13:06","Sunday","Ossington","TUSC",0,0,"W","BD",5345,11,"Bloor-Danforth",2,-79.425870865,43.662438965,"Operator Overspeeding"
"4705",2024-03-10,"13:29","Sunday","Wellesley","SUDP",0,0,NA,"YU",0,54,"Yonge-University",1,-79.383695522,43.665093566,"Disorderly Patron"
"4706",2024-03-10,"13:32","Sunday","Kennedy","TUSC",0,0,"E","BD",5346,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Operator Overspeeding"
"4707",2024-03-10,"13:37","Sunday","College","SUDP",0,0,"N","YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Disorderly Patron"
"4708",2024-03-10,"13:52","Sunday","Sherbourne","PUMEL",0,0,NA,"BD",0,18,"Bloor-Danforth",2,-79.377134499,43.672095117,"Escalator/Elevator Incident"
"4709",2024-03-10,"14:06","Sunday","Yorkdale","MUDD",4,8,"N","YU",5951,38,"Yonge-University",1,-79.447865439,43.725026597,"Door Problems - Debris Related"
"4710",2024-03-10,"14:17","Sunday","Sheppard","SUDP",0,0,"N","YU",5461,62,"Yonge-University",1,-79.411104746,43.761474916,"Disorderly Patron"
"4711",2024-03-10,"14:56","Sunday","College","PUMST",0,0,NA,"YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Station Stairway Incident "
"4712",2024-03-10,"15:39","Sunday","Bloor","SUDP",0,0,NA,"YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Disorderly Patron"
"4713",2024-03-10,"15:56","Sunday","Vaughan Met. Centre","PUOPO",0,0,"S","YU",6091,70,"Yonge-University",0,-79.526543035,43.793593306,"OPTO (COMMS) Train Door Monitoring"
"4714",2024-03-10,"15:58","Sunday","Highway 407","PUOPO",7,11,"S","YU",6091,71,"Yonge-University",0,-79.523119077,43.78351988,"OPTO (COMMS) Train Door Monitoring"
"4715",2024-03-10,"16:06","Sunday","Eglinton West","SUDP",6,10,"S","YU",5711,41,"Yonge-University",1,-79.436190432,43.698722631,"Disorderly Patron"
"4716",2024-03-10,"16:45","Sunday","Main","MUPAA",3,8,"W","BD",5265,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Passenger Assistance Alarm Activated - No Trouble Found"
"4717",2024-03-10,"17:08","Sunday","St George","SUDP",0,0,NA,"BD",0,15,"Yonge-University",1,-79.397849346,43.668584618,"Disorderly Patron"
"4718",2024-03-10,"17:38","Sunday","Bloor","SUDP",0,0,"N","YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Disorderly Patron"
"4719",2024-03-10,"19:15","Sunday","Eglinton","SUG",0,0,NA,"YU",0,59,"Yonge-University",1,-79.398622359,43.706765596,"Graffiti / Scratchiti"
"4720",2024-03-10,"19:30","Sunday","Finch","SUO",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Passenger Other"
"4721",2024-03-10,"19:48","Sunday","Pape","SUDP",0,0,"W","BD",5098,22,"Bloor-Danforth",2,-79.345169803,43.679744803,"Disorderly Patron"
"4722",2024-03-10,"20:20","Sunday","Kipling","MUDD",3,8,"W","BD",5107,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Door Problems - Debris Related"
"4723",2024-03-10,"21:38","Sunday","Vaughan Met. Centre","MUSAN",6,12,"N","YU",5741,70,"Yonge-University",0,-79.526543035,43.793593306,"Unsanitary Vehicle"
"4724",2024-03-10,"22:11","Sunday","Bloor","MUIRS",0,0,NA,"YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Injured or ill Customer (In Station) - Medical Aid Refused"
"4725",2024-03-10,"22:13","Sunday","Yonge","MUIRS",0,0,NA,"BD",0,17,"Yonge-University",1,-79.38594519,43.670985406,"Injured or ill Customer (In Station) - Medical Aid Refused"
"4726",2024-03-10,"22:48","Sunday","College","SUO",0,0,NA,"YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Passenger Other"
"4727",2024-03-10,"22:50","Sunday","Yonge","SUO",0,0,NA,"BD",0,17,"Yonge-University",1,-79.38594519,43.670985406,"Passenger Other"
"4728",2024-03-10,"22:57","Sunday","Bloor","MUIRS",0,0,"S","YU",5441,17,"Bloor-Danforth",2,-79.3832,43.67,"Injured or ill Customer (In Station) - Medical Aid Refused"
"4729",2024-03-10,"23:10","Sunday","Eglinton West","SUO",7,13,"S","YU",5441,41,"Yonge-University",1,-79.436190432,43.698722631,"Passenger Other"
"4730",2024-03-10,"23:19","Sunday","St Clair West","SUO",12,18,"S","YU",5441,42,"Yonge-University",1,-79.415524426,43.68370091,"Passenger Other"
"4731",2024-03-10,"00:10","Sunday","Finch West","SUO",0,0,"N","YU",0,74,"Yonge-University",0,-79.490993428,43.7634986,"Passenger Other"
"4732",2024-03-10,"00:14","Sunday","Eglinton","MUIS",0,0,NA,"YU",0,59,"Yonge-University",1,-79.398622359,43.706765596,"Injured or ill Customer (In Station) - Transported"
"4733",2024-03-10,"00:18","Sunday","Finch","SUO",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Passenger Other"
"4734",2024-03-10,"00:44","Sunday","Broadview","TUS",6,12,"W","BD",5158,20,"Bloor-Danforth",2,-79.358879712,43.676784225,"Crew Unable to Maintain Schedule"
"4735",2024-03-10,"00:49","Sunday","Dundas","MUIS",0,0,NA,"YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Injured or ill Customer (In Station) - Transported"
"4736",2024-03-10,"00:54","Sunday","Finch","SUUT",9,16,"S","YU",5426,64,"Yonge-University",1,-79.415772005,43.780682365,"Unauthorized at Track Level"
"4737",2024-03-10,"01:02","Sunday","Royal York","SUUT",7,13,"E","BD",5158,2,"Bloor-Danforth",2,-79.5114851,43.648068731,"Unauthorized at Track Level"
"4738",2024-03-10,"01:56","Sunday","North York Centre","MUIS",0,0,NA,"YU",0,63,"Yonge-University",1,-79.412735717,43.767837366,"Injured or ill Customer (In Station) - Transported"
"4739",2024-03-10,"22:04","Sunday","Sheppard","SUG",0,0,"W","SHP",6166,62,"Yonge-University",1,-79.411104746,43.761474916,"Graffiti / Scratchiti"
"4740",2024-03-11,"02:09","Monday","Kipling","MUIS",0,0,NA,"BD",0,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Injured or ill Customer (In Station) - Transported"
"4741",2024-03-11,"02:17","Monday","Kipling","SUO",0,0,"E","BD",5360,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Passenger Other"
"4742",2024-03-11,"02:35","Monday","Kennedy","MUIS",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Injured or ill Customer (In Station) - Transported"
"4743",2024-03-11,"02:38","Monday","Kipling","SUO",0,0,NA,"BD",0,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Passenger Other"
"4744",2024-03-11,"05:38","Monday","Eglinton","EUYRD",4,0,"N","YU",5576,59,"Yonge-University",1,-79.398622359,43.706765596,"Yard/Carhouse Related Problems"
"4745",2024-03-11,"05:41","Monday","Ossington","SUDP",0,0,NA,"BD",0,11,"Bloor-Danforth",2,-79.425870865,43.662438965,"Disorderly Patron"
"4746",2024-03-11,"06:01","Monday","Finch","SUDP",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Disorderly Patron"
"4747",2024-03-11,"06:14","Monday","Eglinton","MUO",4,8,"N","YU",5416,59,"Yonge-University",1,-79.398622359,43.706765596,"Miscellaneous Other"
"4748",2024-03-11,"06:26","Monday","Finch","SUDP",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Disorderly Patron"
"4749",2024-03-11,"07:00","Monday","Kipling","SUDP",0,0,NA,"BD",0,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Disorderly Patron"
"4750",2024-03-11,"07:06","Monday","Bay","MUD",4,6,"W","BD",5356,16,"Bloor-Danforth",2,-79.390213766,43.670138305,"Door Problems - Passenger Related"
"4751",2024-03-11,"08:06","Monday","Islington","MUSC",0,0,"E","BD",5239,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Miscellaneous Speed Control"
"4752",2024-03-11,"08:21","Monday","Yonge","SUO",3,5,"W","BD",5306,17,"Yonge-University",1,-79.38594519,43.670985406,"Passenger Other"
"4753",2024-03-11,"08:27","Monday","Union","MUPAA",3,6,"N","YU",5586,49,"Yonge-University",1,-79.380694393,43.64566489,"Passenger Assistance Alarm Activated - No Trouble Found"
"4754",2024-03-11,"08:35","Monday","Queen's Park","MUSAN",3,6,"S","YU",5756,45,"Yonge-University",1,-79.390699978,43.659788798,"Unsanitary Vehicle"
"4755",2024-03-11,"08:46","Monday","Union","SUO",4,7,"N","YU",5711,49,"Yonge-University",1,-79.380694393,43.64566489,"Passenger Other"
"4756",2024-03-11,"08:57","Monday","Pape","PUTWZ",15,18,"E","BD",5126,22,"Bloor-Danforth",2,-79.345169803,43.679744803,"Work Zone Problems - Track"
"4757",2024-03-11,"10:05","Monday","Royal York","MUO",0,0,NA,"BD",0,2,"Bloor-Danforth",2,-79.5114851,43.648068731,"Miscellaneous Other"
"4758",2024-03-11,"10:38","Monday","Old Mill","EUNT",8,12,"W","BD",5048,3,"Bloor-Danforth",2,-79.495150479,43.64999656,"Equipment - No Trouble Found"
"4759",2024-03-11,"11:22","Monday","Kennedy","MUIS",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Injured or ill Customer (In Station) - Transported"
"4760",2024-03-11,"11:42","Monday","Dundas","SUO",0,0,NA,"YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Passenger Other"
"4761",2024-03-11,"12:16","Monday","Bloor","SUO",0,0,"N","YU",6046,17,"Bloor-Danforth",2,-79.3832,43.67,"Passenger Other"
"4762",2024-03-11,"12:18","Monday","Yonge","SUO",0,0,"E","BD",5333,17,"Yonge-University",1,-79.38594519,43.670985406,"Passenger Other"
"4763",2024-03-11,"12:35","Monday","Queen's Park","SUDP",0,0,NA,"YU",0,45,"Yonge-University",1,-79.390699978,43.659788798,"Disorderly Patron"
"4764",2024-03-11,"13:32","Monday","Kipling","EUNT",4,8,"E","BD",5162,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Equipment - No Trouble Found"
"4765",2024-03-11,"15:04","Monday","Kennedy","TUSUP",3,6,"W","BD",5080,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Supervisory Error"
"4766",2024-03-11,"15:40","Monday","St George","MUIR",0,0,"S","YU",5426,15,"Yonge-University",1,-79.397849346,43.668584618,"Injured or ill Customer (On Train) - Medical Aid Refused"
"4767",2024-03-11,"15:52","Monday","Chester","TUSC",0,0,"E","BD",5152,21,"Bloor-Danforth",2,-79.352501598,43.678301743,"Operator Overspeeding"
"4768",2024-03-11,"15:57","Monday","Davisville","SUDP",8,13,"N","YU",5726,58,"Yonge-University",1,-79.397541379,43.698088363,"Disorderly Patron"
"4769",2024-03-11,"16:02","Monday","Yorkdale","PUMST",0,0,NA,"YU",0,38,"Yonge-University",1,-79.447865439,43.725026597,"Station Stairway Incident "
"4770",2024-03-11,"16:11","Monday","Vaughan Met. Centre","PUSSW",14,17,"N","YU",6126,70,"Yonge-University",0,-79.526543035,43.793593306,"Track Switch Failure - Signal Related Problem"
"4771",2024-03-11,"16:15","Monday","Sherbourne","MUPAA",0,0,"E","BD",5288,18,"Bloor-Danforth",2,-79.377134499,43.672095117,"Passenger Assistance Alarm Activated - No Trouble Found"
"4772",2024-03-11,"16:22","Monday","Davisville","MUPAA",0,0,"N","YU",5946,58,"Yonge-University",1,-79.397541379,43.698088363,"Passenger Assistance Alarm Activated - No Trouble Found"
"4773",2024-03-11,"16:28","Monday","Pape","MUIRS",0,0,NA,"BD",0,22,"Bloor-Danforth",2,-79.345169803,43.679744803,"Injured or ill Customer (In Station) - Medical Aid Refused"
"4774",2024-03-11,"16:58","Monday","Vaughan Met. Centre","PUSSW",9,12,"N","YU",5681,70,"Yonge-University",0,-79.526543035,43.793593306,"Track Switch Failure - Signal Related Problem"
"4775",2024-03-11,"17:01","Monday","Lawrence West","MUPAA",7,10,"S","YU",5806,39,"Yonge-University",1,-79.444403408,43.716018577,"Passenger Assistance Alarm Activated - No Trouble Found"
"4776",2024-03-11,"17:04","Monday","Davisville","SUDP",0,0,"N","YU",5846,58,"Yonge-University",1,-79.397541379,43.698088363,"Disorderly Patron"
"4777",2024-03-11,"17:12","Monday","Islington","SUDP",0,0,"W","BD",0,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Disorderly Patron"
"4778",2024-03-11,"17:22","Monday","Islington","SUDP",19,22,"W","BD",5321,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Disorderly Patron"
"4779",2024-03-11,"17:29","Monday","Keele","MUTO",6,9,"W","BD",5121,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Misc. Transportation Other - Employee Non-Chargeable"
"4780",2024-03-11,"17:45","Monday","Spadina","SUSA",0,0,"W","BD",0,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Sexual Assault"
"4781",2024-03-11,"17:57","Monday","Finch","MUIS",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Injured or ill Customer (In Station) - Transported"
"4782",2024-03-11,"18:12","Monday","Bay","MUIR",14,17,"W","BD",5089,16,"Bloor-Danforth",2,-79.390213766,43.670138305,"Injured or ill Customer (On Train) - Medical Aid Refused"
"4783",2024-03-11,"18:13","Monday","Kipling","SUDP",0,0,NA,"BD",0,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Disorderly Patron"
"4784",2024-03-11,"18:23","Monday","Yorkdale","SUO",0,0,NA,"YU",0,38,"Yonge-University",1,-79.447865439,43.725026597,"Passenger Other"
"4785",2024-03-11,"19:18","Monday","Dupont","PUOPO",7,12,"S","YU",6106,43,"Yonge-University",1,-79.40731305,43.674800945,"OPTO (COMMS) Train Door Monitoring"
"4786",2024-03-11,"19:20","Monday","Main","SUO",0,0,NA,"BD",0,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Passenger Other"
"4787",2024-03-11,"19:49","Monday","Bay","MUIRS",0,0,NA,"BD",0,16,"Bloor-Danforth",2,-79.390213766,43.670138305,"Injured or ill Customer (In Station) - Medical Aid Refused"
"4788",2024-03-11,"19:52","Monday","Dupont","MUI",7,11,"S","YU",5576,43,"Yonge-University",1,-79.40731305,43.674800945,"Injured or ill Customer (On Train) - Transported"
"4789",2024-03-11,"21:34","Monday","Royal York","EUSC",0,0,"W","BD",5110,2,"Bloor-Danforth",2,-79.5114851,43.648068731,"Speed Control Equipment  "
"4790",2024-03-11,"22:30","Monday","Bathurst","SUO",0,0,NA,"BD",0,13,"Bloor-Danforth",2,-79.411490357,43.665725238,"Passenger Other"
"4791",2024-03-11,"22:34","Monday","St Clair","MUI",13,18,"S","YU",5636,57,"Yonge-University",1,-79.393589409,43.68818861,"Injured or ill Customer (On Train) - Transported"
"4792",2024-03-11,"22:51","Monday","Eglinton","SUAE",0,0,NA,"BD",0,59,"Yonge-University",1,-79.398622359,43.706765596,"Assault / Employee Involved"
"4793",2024-03-11,"23:50","Monday","Runnymede","TUO",4,9,"E","BD",5360,5,"Bloor-Danforth",2,-79.476740393,43.651750604,"Transportation Department - Other"
"4794",2024-03-11,"23:55","Monday","Vaughan Met. Centre","SUDP",5,10,"N","YU",6061,70,"Yonge-University",0,-79.526543035,43.793593306,"Disorderly Patron"
"4795",2024-03-11,"00:16","Monday","Eglinton","MUTO",0,0,NA,"YU",0,59,"Yonge-University",1,-79.398622359,43.706765596,"Misc. Transportation Other - Employee Non-Chargeable"
"4796",2024-03-11,"00:36","Monday","Summerhill","MUD",3,8,"N","YU",5951,56,"Yonge-University",1,-79.390913388,43.68210859,"Door Problems - Passenger Related"
"4797",2024-03-11,"11:21","Monday","Don Mills","MUPAA",6,13,"W","SHP",6146,69,"Sheppard",4,-79.347243483,43.775060927,"Passenger Assistance Alarm Activated - No Trouble Found"
"4798",2024-03-11,"13:01","Monday","Leslie","EUSC",0,0,"W","SHP",6181,67,"Sheppard",4,-79.364339368,43.771598608,"Speed Control Equipment  "
"4799",2024-03-11,"17:47","Monday","Leslie","SUAP",0,0,"E","SHP",6145,67,"Sheppard",4,-79.364339368,43.771598608,"Assault / Patron Involved"
"4800",2024-03-11,"17:53","Monday","Bessarion","SUAP",0,0,NA,"SHP",0,68,"Sheppard",4,-79.376851072,43.769153336,"Assault / Patron Involved"
"4801",2024-03-12,"02:05","Tuesday","Vaughan Met. Centre","MUIS",0,0,NA,"YU",0,70,"Yonge-University",0,-79.526543035,43.793593306,"Injured or ill Customer (In Station) - Transported"
"4802",2024-03-12,"03:00","Tuesday","Donlands","MUPLC",0,0,NA,"BD",0,23,"Bloor-Danforth",2,-79.337800388,43.681180597,"Fire/Smoke Plan C"
"4803",2024-03-12,"05:58","Tuesday","Vaughan Met. Centre","EUPI",3,6,"S","YU",5391,70,"Yonge-University",0,-79.526543035,43.793593306,"Propulsion System"
"4804",2024-03-12,"05:58","Tuesday","Eglinton","MUO",10,14,"N","YU",5841,59,"Yonge-University",1,-79.398622359,43.706765596,"Miscellaneous Other"
"4805",2024-03-12,"06:17","Tuesday","High Park","MUPAA",0,0,"E","BD",5234,6,"Bloor-Danforth",2,-79.466011721,43.654103444,"Passenger Assistance Alarm Activated - No Trouble Found"
"4806",2024-03-12,"06:49","Tuesday","Finch","EUSC",4,7,"S","YU",5721,64,"Yonge-University",1,-79.415772005,43.780682365,"Speed Control Equipment  "
"4807",2024-03-12,"06:55","Tuesday","St George","MUIR",4,6,"W","YU",5020,15,"Yonge-University",1,-79.397849346,43.668584618,"Injured or ill Customer (On Train) - Medical Aid Refused"
"4808",2024-03-12,"07:04","Tuesday","Broadview","MUPAA",0,0,"E","BD",5339,20,"Bloor-Danforth",2,-79.358879712,43.676784225,"Passenger Assistance Alarm Activated - No Trouble Found"
"4809",2024-03-12,"07:06","Tuesday","Bloor","SUDP",0,0,"S","YU",5863,17,"Bloor-Danforth",2,-79.3832,43.67,"Disorderly Patron"
"4810",2024-03-12,"07:39","Tuesday","College","SUDP",0,0,NA,"YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Disorderly Patron"
"4811",2024-03-12,"07:49","Tuesday","Vaughan Met. Centre","MUSAN",3,6,"S","YU",6051,70,"Yonge-University",0,-79.526543035,43.793593306,"Unsanitary Vehicle"
"4812",2024-03-12,"07:50","Tuesday","Kennedy","MUIS",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Injured or ill Customer (In Station) - Transported"
"4813",2024-03-12,"07:50","Tuesday","Davisville","PUOPO",0,0,"S","YU",5856,58,"Yonge-University",1,-79.397541379,43.698088363,"OPTO (COMMS) Train Door Monitoring"
"4814",2024-03-12,"07:50","Tuesday","Broadview","MUO",3,6,"E","BD",5058,20,"Bloor-Danforth",2,-79.358879712,43.676784225,"Miscellaneous Other"
"4815",2024-03-12,"08:29","Tuesday","Spadina","SUDP",3,6,"S","YU",5866,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Disorderly Patron"
"4816",2024-03-12,"08:51","Tuesday","Sherbourne","MUIS",0,0,NA,"BD",0,18,"Bloor-Danforth",2,-79.377134499,43.672095117,"Injured or ill Customer (In Station) - Transported"
"4817",2024-03-12,"08:58","Tuesday","Union","MUSAN",6,9,"S","YU",5953,49,"Yonge-University",1,-79.380694393,43.64566489,"Unsanitary Vehicle"
"4818",2024-03-12,"09:40","Tuesday","Victoria Park","TUO",5,9,"E","YU",5033,28,"Bloor-Danforth",2,-79.28985976,43.69445053,"Transportation Department - Other"
"4819",2024-03-12,"11:19","Tuesday","Eglinton","SUDP",3,6,"S","YU",6126,59,"Yonge-University",1,-79.398622359,43.706765596,"Disorderly Patron"
"4820",2024-03-12,"11:24","Tuesday","Davisville","SUDP",5,8,"S","BD",6126,58,"Yonge-University",1,-79.397541379,43.698088363,"Disorderly Patron"
"4821",2024-03-12,"11:47","Tuesday","Spadina","MUPAA",3,8,"N","BD",5586,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Passenger Assistance Alarm Activated - No Trouble Found"
"4822",2024-03-12,"11:19","Tuesday","Eglinton","SUDP",3,6,"S","YU",6126,59,"Yonge-University",1,-79.398622359,43.706765596,"Disorderly Patron"
"4823",2024-03-12,"11:24","Tuesday","Davisville","SUDP",5,8,"S","YU",6126,58,"Yonge-University",1,-79.397541379,43.698088363,"Disorderly Patron"
"4824",2024-03-12,"11:47","Tuesday","Spadina","MUPAA",3,8,"N","YU",5586,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Passenger Assistance Alarm Activated - No Trouble Found"
"4825",2024-03-12,"12:01","Tuesday","Union","SUO",4,9,"N","YU",5806,49,"Yonge-University",1,-79.380694393,43.64566489,"Passenger Other"
"4826",2024-03-12,"12:40","Tuesday","Main","SUDP",0,0,NA,"BD",0,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Disorderly Patron"
"4827",2024-03-12,"12:42","Tuesday","Main","SUO",0,0,"W","BD",5069,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Passenger Other"
"4828",2024-03-12,"13:22","Tuesday","Finch","EUNT",5,10,"S","YU",5411,64,"Yonge-University",1,-79.415772005,43.780682365,"Equipment - No Trouble Found"
"4829",2024-03-12,"14:03","Tuesday","Old Mill","EUSC",0,0,"W","BD",5197,3,"Bloor-Danforth",2,-79.495150479,43.64999656,"Speed Control Equipment  "
"4830",2024-03-12,"14:33","Tuesday","Queen","MUIRS",0,0,NA,"YU",0,51,"Yonge-University",1,-79.379455679,43.652393313,"Injured or ill Customer (In Station) - Medical Aid Refused"
